uid,latitude,longitude,date,usable
apoq,38.2996,-121.383,2019-06-18,ok
apou,37.3205,-122.061,2013-07-09,ok
apph,35.98,-78.7954146195783,2018-08-16,ok
apqc,35.98,-78.7914376298068,2018-06-27,ok
apre,35.443,-78.8722202345393,2014-08-12,ok
aprj,35.648700602977,-79.2700024784561,2017-03-21,ok
aprx,35.0228,-120.586,2021-01-27,ko
apry,38.814,-86.0806397222222,2021-08-23,ok
apsd,35.8580952454972,-78.7424709432459,2014-07-15,ok
apsf,39.16522,-96.91105,2017-07-05,ok
apsn,35.6760871131395,-79.2191350024635,2019-10-17,ok
apsz,37.2639,-120.906,2021-05-20,ok
aptf,35.0164,-120.586,2020-09-22,ko
apuh,35.6568979257467,-79.2547768393835,2013-07-30,ok
apuu,37.82516,-99.919103,2021-10-25,ok
apux,37.9718,-121.374,2020-02-12,ok
apuy,35.51,-79.0959457408759,2017-09-28,ok
apva,35.976,-78.7248230511351,2014-03-27,ok
apwb,35.8888723989969,-78.9887957472147,2019-10-17,ok
apwn,35.794,-79.0104745397182,2014-08-05,ok
apwp,34.73,-76.73,2019-09-19,ko
apwq,41.697709,-73.28029,2017-08-31,ok
apya,35.4417,-119.549,2014-08-27,ko
apyv,37.2764,-120.954,2013-06-11,ok
apzy,35.6420203172133,-79.2824103856224,2020-10-22,ok
aqae,35.6581488159097,-79.2524534464081,2021-12-02,ok
aqaf,39.16522,-96.91105,2014-06-02,ok
aqah,39.57612,-105.0421,2017-07-30,ko
aqbh,37.04702,-97.04936,2017-09-11,ok
aqdc,35.98,-78.8048599702854,2019-04-17,ok
aqdr,40.11487,-75.85933,2021-08-16,ok
aqee,42.83409996,-72.47257647,2017-08-17,ok
aqef,35.6417275556858,-79.2829541584464,2021-03-17,ok
aqfl,35.6847368855427,-79.2030689872083,2015-06-10,ok
aqgh,35.7073593672124,-79.1610501780793,2016-08-24,ok
aqhq,35.794,-79.0206084878023,2016-12-13,ok
aqhw,35.57,-78.9390833750717,2018-05-01,ok
aqii,36.7254,-121.73,2020-09-29,ko
aqis,35.8812635164465,-78.9278980913395,2016-05-09,ok
aqjj,41.9553,-73.4448,2019-11-04,ok
aqju,34.2127,-78.9184527406323,2013-08-12,ko
aqjx,35.68225,-79.07802,2016-01-27,ok
aqkm,35.7084505692694,-79.1590233884625,2021-08-11,ok
aqkr,40.57635,-79.02029,2017-11-15,ko
aqky,40.0289,-75.84969,2018-08-23,ok
aqlc,35.84,-79.0600073005973,2020-06-04,ok
aqmh,36.9634,-121.491,2018-09-26,ko
aqmm,35.79,-79.030050361383,2019-09-04,ok
aqnu,35.6530387965207,-79.2619447538819,2015-06-10,ok
aqny,35.6859611610213,-79.200795028126,2014-10-08,ok
aqoo,35.79,-79.0326209238238,2020-05-18,ok
aqov,36.03,-78.6920128855207,2020-12-09,ok
aqox,38.37611,-97.07583,2016-06-20,ok
aqpf,35.6809309856853,-79.2101380339206,2017-02-14,ok
aqqb,37.4125,-120.759,2021-01-29,ok
aqqd,36.432,-79.0740465262357,2014-09-18,ko
aqqh,39.93591,-77.44946,2020-10-07,ok
aqqs,37.4271,-120.674,2013-12-10,ok
aqqv,35.6307356910627,-79.3033703562938,2015-08-06,ok
aqrc,35.6884363266626,-79.1961976760683,2020-08-13,ok
aqri,41.33692,-75.88528,2018-05-10,ok
aqrr,42.733333,-87.416667,2017-03-26,ok
aqsg,42.60619,-83.53376,2017-06-08,ok
aqta,35.892506028623,-79.0178774849184,2021-07-12,ok
aqte,40.40194,-76.05892,2021-09-29,ok
aqtk,47.91117,-90.48658,2017-08-15,ko
aqtr,35.79,-79.0322254526791,2020-03-11,ok
aqut,42.027378,-78.967089,2019-08-20,ok
aqve,35.6999870996564,-79.174743366466,2013-09-18,ok
aqvn,47.165333,-89.656667,2013-04-17,ko
aqwz,38.81808029,-95.64281938,2019-07-08,ko
aqxo,35.6908316482512,-79.19174862569,2019-01-15,ok
aqyb,34.965,-79.0834883998165,2016-08-16,ko
aqyz,41.3728,-72.3188,2019-07-02,ko
aqzg,35.6259184332013,-79.3123178909436,2016-05-24,ok
arcd,35.794,-79.0185816981855,2016-05-24,ok
arck,43.6314,-76.2897,2018-08-15,ko
ardi,40.38382,-76.0402,2019-07-22,ok
argk,37.4271,-120.674,2014-06-10,ok
argt,37.4542,-120.608,2018-05-08,ok
arjl,38.785,-121.653,2017-03-21,ok
arka,35.8801144198981,-78.918701302493,2015-09-09,ok
arkx,43.6916,-109.99787,2020-09-22,ok
arlq,36.3247,-119.079,2013-06-19,ko
armb,35.6916300887807,-79.1902656088972,2018-07-11,ok
armw,34.16522,-79.1209592907809,2019-07-30,ko
arnp,35.6645097254615,-79.2406387459589,2018-06-13,ok
aroo,35.8823194430045,-78.9363491946038,2016-09-20,ok
aros,36.54,-79.0650495576928,2019-06-19,ko
arpl,38.2996,-121.383,2018-01-23,ok
arqh,36.16,-79.1000981878957,2020-08-24,ok
arqj,35.87,-79.0866027350813,2017-09-19,ok
arqn,36.17,-79.051850708237,2018-05-17,ok
arro,35.75,-78.82,2020-09-24,ok
artb,41.69747,-80.106079,2016-06-15,ko
artv,35.638640252305,-79.2886884900452,2015-05-06,ok
arur,36.15,-79.1060796889599,2020-06-18,ok
arus,35.8878475291023,-78.9805932058111,2019-05-16,ok
arwu,38.1526,-121.501,2017-07-18,ok
arwv,37.8717,-121.526,2018-07-17,ok
arxu,39.79722,-76.04278,2019-08-07,ok
aryw,35.6607038256041,-79.2477077926712,2020-06-10,ok
asat,36.6096,-121.561,2021-12-28,ko
asau,35.976,-78.7519162939531,2015-12-01,ok
asbi,35.8616357051329,-78.7708069953674,2014-01-15,ok
ascv,35.794,-79.004,2013-02-12,ok
ascy,35.6378950411441,-79.2900726390518,2015-06-22,ok
ascz,41.3225,-80.344141,2020-07-29,ko
asdo,44.877646,-93.557842,2013-09-23,ok
asdr,36.4432,-120.302,2019-01-17,ko
aseg,36.04,-79.0880857518741,2018-05-03,ok
aseq,37.5368,-121.049,2019-08-13,ok
asge,35.34306,-103.44917,2015-07-28,ko
asgj,38.36472,-97.10194,2017-07-31,ok
asgp,41.841242,-78.994719,2019-09-25,ok
asgu,37.2639,-120.906,2020-05-21,ok
asgy,41.035813,-80.536034,2019-11-06,ko
asgz,37.4271,-120.674,2014-09-09,ok
ashi,35.794,-79.0168515119272,2015-11-12,ok
ashp,38.0601,-121.499,2013-07-16,ok
asif,36.13,-79.1111219460554,2020-06-23,ok
asin,37.3992,-121.032,2017-04-11,ok
asjf,39.6242,-122.197,2014-02-11,ko
askb,42.027378,-78.967089,2016-08-30,ok
asmb,37.61429993,-97.62981051,2016-08-22,ok
asoc,37.2486,-120.851,2020-07-14,ok
asoh,41.9219,-124.146,2017-06-08,ok
asos,37.9286,-121.561,2016-05-17,ok
aspl,36.03,-78.7061809115815,2021-12-14,ok
asqy,40.997554,-81.076051,2015-07-21,ko
asrm,35.794,-79.0169009458203,2015-11-12,ok
assf,35.6455600702275,-79.2758356778411,2019-04-10,ok
assg,35.794,-79.0189771693302,2016-06-07,ok
assj,38.8121,-121.774,2020-01-23,ok
assl,37.4419,-121.003,2019-06-11,ok
astc,35.837,-79.001,2016-02-17,ok
astm,40.57079,-78.8355,2019-08-27,ko
asur,47.66784,-90.9889,2017-08-15,ko
asvb,41.95,-82.686667,2014-04-23,ko
asvj,35.7014242926096,-79.172073936239,2013-04-23,ok
asxp,34.965,-79.0830929286717,2016-07-25,ko
asxw,38.0739,-121.212,2016-03-07,ok
asyc,36.02,-76.31,2020-10-15,ko
aszq,35.6583351186999,-79.2521074091564,2021-10-12,ok
atab,39.21155,-97.00559,2016-07-11,ok
ataj,41.55087787,-86.3616260258333,2020-07-07,ok
atbg,36.14,-76.75,2019-07-29,ko
atbu,35.66568,-79.048143166255,2015-07-25,ok
atdm,34.446,-119.876,2013-03-27,ko
atdz,35.6938391075791,-79.1861625957705,2016-12-13,ok
atgo,39.823939,-79.921811,2013-08-17,ko
atia,37.5368,-121.049,2019-02-06,ok
atio,38.41491853,-95.87225908,2019-08-05,ko
atle,37.4806,-121.031,2018-02-13,ok
atlt,43.771667,-77.438333,2015-08-14,ko
atma,37.1366,-120.762,2021-03-09,ok
atmh,40.98745,-90.39981,2017-07-11,ok
atnl,35.8756112036948,-78.8826598326893,2021-04-28,ok
atnn,43.731667,-77.016667,2019-08-13,ko
atnq,37.6003,-121.224,2013-08-13,ok
atnr,35.62476,-78.7059323497208,2016-05-11,ok
atns,42.516667,-79.893333,2019-04-22,ko
atog,36.17,-79.0721680382982,2018-08-16,ok
atqn,35.6472900247082,-79.27262247479,2018-03-22,ok
atsh,37.9674,-121.464,2017-05-16,ok
attw,41.632492,-80.440413,2016-07-21,ko
atue,37.2141,-120.561,2016-09-13,ok
atun,36.3264,-119.354,2016-07-18,ko
atvb,35.6933068138927,-79.1871512736323,2017-04-18,ok
atvc,35.65436,-79.0131548095648,2016-08-31,ok
atve,35.8766050169258,-78.8906138122322,2021-10-12,ok
atxa,36.16,-79.0999993201095,2020-07-21,ok
auau,43.731667,-77.016667,2018-08-15,ko
aubm,36.49,-78.8831569564107,2017-06-13,ko
aucl,35.86626314799,-78.807842712614,2015-12-07,ok
auco,41.890646,-78.925275,2013-08-20,ok
audd,37.4788,-121.068,2017-03-14,ok
audj,36.039,-79.0871465079054,2013-07-25,ok
aufi,35.6610764311846,-79.2470157181679,2020-03-11,ok
aufq,35.79,-79.0280730056593,2018-12-06,ok
aufv,35.7045382106747,-79.1662901707471,2019-09-29,ok
augy,35.69,-78.12,2020-07-16,ko
auho,36.5597,-121.51,2018-04-26,ko
aulp,41.047735,-81.00185,2017-08-03,ko
aumk,35.8752695803966,-78.8799256522214,2020-12-10,ok
aunk,34.4168,-119.544,2019-05-22,ko
auoy,35.79,-79.0375148792401,2021-08-05,ok
auqm,38.8121,-121.724,2015-07-07,ok
aurz,35.8639028415662,-78.7889520111997,2015-02-11,ok
auti,40.969888,-80.369248,2019-09-11,ko
auts,41.80603,-77.19818,2021-08-30,ko
auty,35.6824214080071,-79.2073697359073,2016-06-07,ok
auuq,36.37,-78.8530809712642,2019-09-17,ko
auuv,35.8854561660151,-78.961453942536,2018-03-22,ok
auvo,41.0491,-121.762,2019-02-19,ok
auvw,37.5394,-121.122,2014-05-13,ok
auvz,35.89784777474,-79.0606301249614,2016-05-24,ok
auwg,35.52,-79.0823514202753,2017-09-18,ok
auwt,39.09599,-122.932,2017-06-19,ko
avap,35.8847108060918,-78.9554884578789,2017-09-20,ok
avas,42.052142,-78.876608,2013-08-19,ok
avbb,37.9674,-121.464,2019-03-19,ok
avdo,37.4972,-121.083,2018-01-09,ok
avem,45.01082,-94.95729,2017-08-22,ok
avfl,35.6369369125087,-79.2918522592032,2015-11-12,ok
avhu,35.8,-79.0393933671776,2017-08-16,ok
avib,36.055,-78.763,2014-07-02,ok
avil,35.74,-79.02,2020-12-10,ok
avkl,37.4956,-122.244,2018-01-08,ok
avkn,35.8979409447304,-79.0613758105436,2016-05-24,ok
avkx,35.84,-79.059315226094,2020-05-19,ok
avmy,35.6621942479259,-79.244939494658,2019-09-04,ok
avnf,36.03,-78.693504256685,2021-03-10,ok
avni,35.794,-79.0123035937627,2015-02-11,ok
avnv,35.6383741054618,-79.2891828289761,2015-05-20,ok
avof,36.3247,-119.079,2013-07-23,ko
avot,39.16522,-96.91105,2016-09-12,ok
avpm,37.29192,-95.4521,2021-07-06,ok
avqi,36.7722,-121.787,2018-12-05,ko
avrd,37.6106,-121.229,2019-05-14,ok
avrn,35.9002391378272,-79.0797693882365,2017-04-18,ok
avro,35.9056119406077,-79.1227705901402,2019-10-17,ok
avsn,34.9414,-120.573,2021-01-29,ko
avts,35.47745,-76.81692,2014-04-10,ko
avup,38.0739,-121.212,2021-03-17,ok
avvp,35.49939,-97.67806,2017-08-09,ok
avwf,35.6828206282718,-79.206628227511,2016-05-09,ok
avxe,35.6450011618569,-79.276873789596,2019-06-11,ok
avxh,39.1766,-122.189,2015-07-22,ok
avxm,39.16522,-96.91105,2017-07-17,ok
avxu,39.07775,-96.9059,2016-07-18,ok
avys,35.6494990435065,-79.2685194616633,2016-10-18,ok
avzx,35.8959533182682,-79.0454678514578,2015-07-23,ok
awab,35.48,-79.0580793787667,2021-05-20,ok
awcd,37.1145,-120.89,2020-04-14,ok
awco,35.794,-79.0112160481146,2014-09-22,ok
awdc,35.704564825359,-79.166240736854,2019-09-29,ok
awde,35.6563922467447,-79.2557160833522,2013-09-18,ok
awdn,37.2486,-120.851,2016-08-09,ok
awen,35.683086775115,-79.20613388858,2015-12-07,ok
awfl,37.9495,-121.182,2019-06-18,ok
awhc,35.794,-79.0182850948269,2016-05-09,ok
awig,37.2764,-120.954,2014-01-14,ok
awij,34.98149,-77.79618,2013-06-12,ko
awis,35.6731594978646,-79.2245727307037,2021-06-17,ok
awjf,35.8641202382105,-78.7906919442247,2015-05-06,ok
awkt,41.501567,-72.224735,2019-08-27,ko
awmf,37.4583,-120.967,2016-02-09,ok
awmx,36.7605,-119.513,2013-09-16,ko
awnc,35.640316977417,-79.2855741547804,2021-12-02,ok
awoa,46.27668,-88.06311,2017-06-20,ko
awoe,35.794,-79.0118092548317,2014-12-30,ok
awog,35.8692135310198,-78.831456089382,2017-06-21,ok
awoh,35.9065746971753,-79.1304760078224,2020-03-11,ok
awos,44.22932,-121.9161,2017-07-31,ko
awpd,38.307,-121.794,2015-07-28,ok
awqn,35.6439631891685,-79.2788017114266,2019-10-17,ok
awqw,35.79,-79.0344994117614,2020-10-22,ok
awri,35.8585610954492,-78.7461993711566,2018-08-09,ok
awrj,41.61917,-80.30083,2017-09-26,ko
awsa,37.63238,-98.69257,2015-08-24,ko
awts,39.03917524,-95.69083603,2018-10-23,ko
awul,35.8819157063794,-78.9331178904145,2016-07-19,ok
awuz,36.6519,-120.632,2016-02-02,ok
awvk,35.976,-78.7176147571744,2013-09-11,ok
awvt,36.17,-79.0524439149541,2018-07-12,ok
awwn,33.8011,-117.205,2017-01-19,ko
awxg,35.8602381552767,-78.7596217116353,2013-06-27,ok
axaz,37.61429993,-97.62981051,2016-09-26,ok
axbh,33.4742,-117.138,2017-09-14,ko
axbl,35.74,-79.0798302917276,2017-07-27,ok
axci,35.656498705482,-79.2555183477799,2013-09-04,ok
axct,35.8600828719593,-78.7583789023317,2013-06-27,ok
axdf,37.8817,-121.249,2014-06-17,ok
axeb,35.8841828428128,-78.9512629062467,2017-07-20,ok
axgi,39.0803190688889,-86.4308666666667,2019-08-05,ok
axhw,35.64607,-79.0183746086398,2016-05-25,ok
axie,39.03917524,-95.69083603,2018-07-03,ko
axkq,42.027378,-78.967089,2017-10-16,ok
axlb,41.80433,-76.6642,2019-07-23,ko
axml,35.8721018007226,-78.8545723424285,2019-05-16,ok
axmp,35.6970328696972,-79.1802305285993,2015-06-22,ok
axni,37.2639,-120.906,2021-02-24,ok
axnl,35.6390927019384,-79.2878481138626,2014-11-25,ok
axoz,37.9616,-122.339,2014-02-26,ok
axpt,35.6695132861132,-79.2313451740574,2015-09-24,ok
axqb,35.6578294396979,-79.2530466531252,2013-03-13,ok
axqr,35.6756080488218,-79.2200248125391,2020-01-09,ok
axru,36.20983,-76.72677,2016-07-20,ko
axtg,37.4583,-120.967,2021-04-13,ok
axux,34.6439,-120.43,2019-05-22,ko
axvq,38.37080661,-98.79520846,2014-12-16,ok
axwb,35.6724941307567,-79.225808578031,2021-10-12,ok
axyl,35.794,-79.0099802007873,2014-07-16,ok
axyt,37.3041,-120.901,2014-05-13,ok
axyv,41.702596,-85.022696,2021-07-19,ok
axzj,36.33,-79.0731567161601,2018-05-15,ko
axzm,35.6874781980272,-79.1979772962197,2021-05-24,ok
ayam,40.03006,-77.2996,2019-08-28,ok
aybc,36.42,-79.0772597292868,2019-09-18,ko
aydg,37.515,-121.012,2013-02-12,ok
aydk,35.6490465938731,-79.2693598378459,2017-02-14,ok
ayds,36.6039,-119.467,2015-06-15,ko
ayef,43.2247,-79.2719,2018-08-14,ok
ayew,35.674197470553,-79.2226448088731,2020-10-22,ok
ayfi,35.13,-78.7215917469458,2019-07-23,ko
ayfj,37.8717,-121.526,2018-08-21,ok
ayfy,35.7015041366625,-79.1719256345597,2013-03-13,ok
aygz,35.976,-78.7417252576638,2015-04-15,ok
ayhg,35.714705020084,-79.1474064235856,2016-08-31,ok
ayhj,48.344033,-87.8225,2015-08-27,ko
ayin,41.992305,-78.929219,2013-10-07,ok
ayiz,40.41446,-76.10177,2020-10-14,ok
ayjf,41.286751,-80.428082,2015-10-07,ko
ayle,35.6857482435467,-79.2011904992707,2014-11-25,ok
aylk,40.82113,-77.47226,2018-08-02,ko
aymx,39.150576,-96.930349,2021-08-30,ok
ayna,32.6092,-116.475,2014-05-08,ko
ayne,35.74,-79.0781495393624,2017-06-20,ok
aynw,35.98,-78.8177851870426,2020-01-28,ok
aypd,36.8754,-121.561,2015-08-24,ko
ayrn,35.9070716037908,-79.1344529975938,2020-06-10,ok
ayrq,41.33056,-75.0422,2020-08-26,ok
ayrx,41.707665,-73.382964,2018-07-10,ok
aysa,35.742,-79.2065359372013,2015-06-22,ok
aysb,36.05,-76.68,2020-06-29,ko
aysm,35.95,-79.242,2013-09-09,ok
aysq,39.1766,-122.189,2019-05-21,ok
aysy,36.17,-79.0520484438094,2018-05-17,ok
aytj,44.0593136437097,-82.7703886474835,2017-04-02,ok
ayuc,35.8644929181722,-78.7936746865533,2015-06-22,ok
ayup,36.4184,-119.724,2018-06-18,ko
ayvj,37.9674,-121.464,2016-12-16,ok
ayyk,39.6375,-95.457,2019-10-14,ko
ayze,40.064685,-76.900309,2018-06-20,ok
ayzf,35.79,-79.0213499961987,2017-02-14,ok
ayzo,35.8786237000515,-78.9067703331787,2015-05-20,ok
azal,34.4395,-119.854,2020-04-22,ko
azaz,36.7962,-121.782,2020-09-29,ko
azba,35.857163545593,-78.7350140874245,2019-07-15,ok
azcy,36.04,-79.0881846196603,2018-05-03,ok
azde,37.42199569,-95.19710127,2021-09-20,ok
azdp,47.513817,-87.545117,2019-08-21,ko
azef,35.79,-79.035339787944,2021-04-28,ok
azet,37.2616,-120.906,2014-05-13,ok
azfb,37.335,-122.064,2016-02-01,ok
azfm,35.6550615125288,-79.2581877780069,2014-06-23,ok
azgk,34.9414,-120.573,2016-04-19,ko
azhl,35.6684220840562,-79.2333719636742,2016-05-24,ok
azie,36.7254,-121.73,2014-04-30,ko
azis,38.0455,-121.469,2017-02-28,ok
azkl,37.6003,-121.224,2014-09-09,ok
azkq,35.6398379130993,-79.286463964856,2017-09-20,ok
azlk,35.59,-78.945794545311,2019-06-01,ok
azln,41.309434,-80.461686,2015-09-01,ko
azly,35.6840449037504,-79.2043542684287,2015-07-23,ok
azmc,37.5582,-121.164,2014-10-14,ok
azmp,41.300686,-80.75819,2015-06-24,ko
azni,38.8304499944051,-75.2481333255768,2019-08-07,ok
aznr,37.5394,-121.122,2017-05-09,ok
azoa,37.2583,-120.475,2017-05-09,ok
azoe,43.89903,-110.6734,2017-08-15,ok
azoh,40.960309,-81.111037,2017-06-29,ko
azqj,37.6003,-121.224,2014-05-13,ok
azql,40.53035,-75.06953,2017-08-31,ok
azru,31.70541,-91.3745,2017-09-05,ko
azsd,37.4583,-120.967,2019-06-11,ok
azsz,37.6399,-121.78,2020-08-11,ok
azti,41.80484,-76.65894,2021-05-28,ko
aztk,35.8902078355261,-78.9994839072255,2020-05-15,ok
azub,35.8657662413745,-78.8038657228426,2015-09-24,ok
azvc,37.7705,-121.292,2013-09-17,ok
azvh,34.41,-78.3,2019-01-14,ko
azvj,36.9893,-121.533,2017-12-13,ko
azwc,36.9044,-121.75,2019-05-30,ko
azwk,35.6455068408589,-79.2759345456272,2019-04-10,ok
azwx,35.7206134800025,-79.136432099319,2016-06-08,ok
azxt,35.9009223844236,-79.0852377491722,2017-08-16,ok
azyt,35.716461589249,-79.1441437866415,2013-05-07,ok
azza,33.4742,-117.138,2017-05-17,ko
baag,39.78806,-78.65517,2020-09-14,ko
baav,35.62476,-78.7114007106565,2016-06-22,ok
babh,35.6936261901046,-79.1865580669152,2017-02-14,ok
bacc,35.7124161572327,-79.1516577383916,2021-09-13,ok
baeh,37.3204,-120.983,2021-08-10,ok
baen,35.68225,-79.07802,2016-06-07,ok
bagu,35.7109523495952,-79.1543766025117,2016-05-11,ok
bajg,38.99724,-108.0512,2017-07-23,ok
baky,37.6031,-121.132,2015-03-25,ok
bals,35.2,-79.104497804381,2018-07-25,ok
bams,41.035813,-80.536034,2019-08-08,ko
bane,44.9680153381476,-81.4862021891705,2017-08-09,ok
banm,44.21011,-69.52274,2017-07-10,ok
baoj,35.6814632793716,-79.2091493560587,2016-11-21,ok
baop,35.625811974464,-79.312515626516,2016-06-07,ok
baos,35.7170737269883,-79.1430068071004,2018-06-12,ok
bapc,40.4189,-122.214,2015-05-20,ok
bapf,39.21155,-97.00559,2013-06-24,ok
bapo,39.97786,-80.0172,2019-08-05,ko
bapu,38.8768,-94.70286,2014-08-05,ko
barv,41.840833,-82.916667,2019-08-09,ko
basj,35.435,-78.8796770903607,2014-08-12,ok
basy,36.169,-79.0700423808952,2013-05-02,ok
bato,41.38936,-85.83056,2017-07-06,ok
batr,35.4265,-118.832,2020-04-08,ko
bavg,36.7025,-121.709,2019-09-17,ko
bavj,35.34,-79.046511847783,2021-09-29,ok
bavo,41.992305,-78.929219,2014-08-14,ok
bawe,35.6711900112252,-79.2282308387926,2015-05-06,ok
bawf,36.5,-79.0663842728063,2019-05-28,ko
baxo,35.8588716620839,-78.7486849897638,2020-05-18,ok
bayk,35.7026485680882,-79.1697999771567,2014-07-15,ok
bazp,35.79,-79.0355869574094,2021-04-28,ok
bbah,37.515,-121.012,2013-04-09,ok
bbbc,35.7174995619373,-79.1422158648109,2019-06-01,ok
bbbm,40.0306,-77.29905,2021-07-22,ok
bbbp,40.51208,-90.14863,2017-08-09,ok
bbbs,40.91027,-79.221386,2018-07-18,ko
bbcs,39.03917524,-95.69083603,2018-05-10,ko
bbct,39.40763,-99.44667,2019-07-08,ok
bbcy,37.9631,-101.75919,2017-06-08,ok
bbdt,40.27296,-80.13728,2021-08-10,ko
bbed,35.694504474687,-79.1849267484432,2016-07-19,ok
bbfo,35.61,-78.9477830401967,2019-09-01,ok
bbfy,47.46649,-116.6019,2017-08-04,ko
bbgg,35.443,-78.8719716726785,2014-08-12,ok
bbgp,36.4863,-121.47,2019-01-17,ko
bbig,41.66553,-75.34247,2017-08-23,ok
bbio,35.9019783109816,-79.0936888524366,2018-03-22,ok
bbip,35.6826875548502,-79.2068753969764,2016-05-09,ok
bbki,40.0258333333333,-85.3079444444444,2021-06-22,ko
bblz,35.74,-79.0796325561552,2017-06-20,ok
bbmf,48.62107,-113.1088,2017-09-04,ok
bbms,38.31806,-96.99139,2019-06-03,ok
bbov,35.6414347941583,-79.2834979312705,2021-05-24,ok
bbpm,35.39,-80.08,2021-05-24,ko
bbri,38.38889,-97.09306,2013-06-24,ok
bbrp,39.1635,-122.916,2021-02-22,ko
bbrr,35.7167011214078,-79.1436988816037,2018-08-22,ok
bbsi,48.47916,-104.3491,2017-06-21,ok
bbue,43.516667,-79.08,2018-08-14,ok
bbur,41.7098691666667,-85.0363,2019-07-16,ok
bbut,35.79,-79.028962815735,2019-04-10,ok
bbvf,35.87002100427,-78.8379186977606,2018-01-10,ok
bbvs,38.9353,-121.408,2019-04-16,ok
bbwo,35.6417541703701,-79.2829047245533,2021-03-17,ok
bbws,35.65436,-79.0116634384005,2016-08-24,ok
bbzd,35.794,-79.0143303833795,2015-06-22,ok
bbzs,35.76,-79.1074144040734,2020-08-20,ok
bcbl,36.3264,-119.354,2017-01-05,ko
bccc,35.71856414931,-79.1402385090871,2019-09-01,ok
bccm,40.682492,-79.668053,2014-09-09,ko
bcdh,36.3559,-119.279,2017-03-23,ko
bcds,35.89,-78.88,2017-06-02,ok
bcfd,37.2316,-120.876,2015-09-22,ok
bcju,44.4076695906267,-83.2538151821378,2017-08-10,ok
bcjw,35.64607,-79.0203631035256,2016-05-25,ok
bckk,36.54,-79.0650989915859,2019-06-19,ko
bckt,34.9414,-120.573,2015-04-27,ko
bckw,36.42,-79.0771608615006,2019-08-28,ko
bcln,39.99646,-79.23749,2021-07-13,ko
bcng,35.75334,-97.86541,2017-09-11,ok
bcnm,35.794,-79.004,2014-02-25,ok
bcoz,41.840833,-82.916667,2014-04-23,ko
bcpr,35.6860676197585,-79.2005972925536,2020-08-13,ok
bcpw,35.898313624692,-79.0643585528722,2016-07-19,ok
bcqe,41.62212,-80.3046,2021-08-05,ko
bcrk,38.0739,-121.212,2018-02-20,ok
bcrx,35.83646,-78.9763,2014-11-25,ok
bcsi,38.2560566666667,-86.7764030555555,2021-08-16,ok
bctg,35.6499248784556,-79.2677285193738,2016-07-19,ok
bcux,36.9425,-121.445,2018-09-26,ko
bcvc,40.973742,-81.105274,2017-10-11,ko
bcwb,35.8738409738769,-78.8684918066285,2020-03-11,ok
bcxx,38.2361,-121.419,2016-10-18,ok
bcym,41.388596,-80.750147,2019-09-17,ko
bdbv,45.278333,-82.451667,2015-04-21,ok
bdbx,38.3068,-121.693,2018-05-15,ok
bddt,35.6973256312247,-79.1796867557753,2015-05-20,ok
bdee,35.7192029017337,-79.1390520956529,2018-06-11,ok
bder,37.0062,-120.6,2021-06-08,ko
bdey,35.6703915706957,-79.2297138555854,2015-07-07,ok
bdhx,35.6864136106547,-79.1999546519434,2021-11-08,ok
bdis,37.6667,-120.898,2017-11-07,ok
bdix,35.98,-78.7834836502639,2017-12-14,ok
bdjp,35.6457197583334,-79.2755390744825,2019-02-19,ok
bdma,38.04772,-97.20234,2021-09-27,ok
bdmq,35.8642134082009,-78.7914376298068,2015-05-20,ok
bdob,39.07775,-96.9059,2021-10-11,ok
bdof,34.9576,-120.631,2015-04-27,ko
bdoh,42.021242,-78.95833,2014-06-11,ok
bdpx,35.17,-84.3,2019-07-23,ko
bduj,35.6300969386391,-79.304556769728,2015-12-07,ok
bdvi,39.80534,-76.88722,2017-08-02,ok
bdws,37.2764,-120.954,2016-11-01,ok
bdxj,39.21155,-97.00559,2015-08-10,ok
bdxv,35.7049906603081,-79.1654497945645,2017-06-28,ok
bdxz,35.8959843749317,-79.0457164133185,2015-08-06,ok
bdyp,35.6359255545046,-79.2937307471407,2016-06-21,ok
bdzr,35.8,-79.0399371400016,2017-09-20,ok
beac,36.8686,-120.182,2019-09-10,ko
bebd,35.7156099193508,-79.1457256712205,2016-05-25,ok
becp,41.170313,-80.736991,2019-09-11,ko
becq,35.7139598089231,-79.1487905725922,2016-07-27,ok
bedw,35.8745242204733,-78.8739601675643,2020-07-15,ok
befg,41.806875,-77.197492,2018-06-14,ko
begh,35.8860772992845,-78.9664251797504,2018-06-13,ok
begp,35.6491264379261,-79.2692115361666,2017-01-24,ok
begv,36.8698,-121.815,2021-12-13,ko
begy,35.7251113616521,-79.1280777713863,2018-06-06,ok
beiw,42.027378,-78.967089,2019-09-03,ok
beix,35.9821,-119.047,2017-06-15,ko
beko,35.6422598493722,-79.2819654805846,2020-09-24,ok
belt,35.9035622008186,-79.106365507333,2018-12-06,ok
belz,36.346,-79.1127038306344,2019-09-10,ko
bema,37.6031,-121.132,2015-04-01,ok
bemf,35.62476,-78.7123949580994,2016-07-27,ok
bemv,35.51,-79.0970332865239,2018-07-19,ok
benw,42.024803,-78.964352,2013-09-24,ok
beom,38.08838,-91.45204,2017-08-01,ok
bepw,39.845,-95.376,2017-08-21,ko
beqd,35.7054164952572,-79.1646588522751,2016-08-31,ok
beqt,37.4363,-120.036,2019-07-09,ko
berb,35.6654146247283,-79.2389579935937,2017-09-20,ok
